key,lat,lon,in_15cdec_grid,in_9unimp,in_11obs,in_12rim,in_calsim3_fp
40.90625_-121.40625,40.90625,-121.40625,1,0,1,1,1
40.90625_-121.34375,40.90625,-121.34375,1,0,1,1,1
40.90625_-121.28125,40.90625,-121.28125,1,0,1,1,1
40.90625_-121.21875,40.90625,-121.21875,1,0,1,1,1
40.90625_-121.15625,40.90625,-121.15625,1,0,1,1,1
40.90625_-121.09375,40.90625,-121.09375,1,0,1,1,1
40.90625_-121.03125,40.90625,-121.03125,1,0,1,1,1
40.90625_-120.96875,40.90625,-120.96875,1,0,1,1,1
40.90625_-120.90625,40.90625,-120.90625,1,0,1,1,1
40.90625_-120.84375,40.90625,-120.84375,1,0,1,1,1
40.90625_-120.78125,40.90625,-120.78125,0,0,0,0,1
40.96875_-123.03125,40.96875,-123.03125,0,0,0,0,1
40.96875_-122.96875,40.96875,-122.96875,0,0,1,1,1
40.96875_-122.90625,40.96875,-122.90625,0,0,1,1,1
40.96875_-122.84375,40.96875,-122.84375,0,0,1,1,1
40.96875_-122.78125,40.96875,-122.78125,0,0,1,1,1
40.96875_-122.71875,40.96875,-122.71875,0,0,1,1,1
40.96875_-122.65625,40.96875,-122.65625,0,0,1,1,1
40.96875_-122.59375,40.96875,-122.59375,1,0,1,1,1
40.96875_-122.53125,40.96875,-122.53125,1,0,1,1,1
40.96875_-122.46875,40.96875,-122.46875,1,0,1,1,1
40.96875_-122.40625,40.96875,-122.40625,1,0,1,1,1
40.96875_-122.34375,40.96875,-122.34375,1,0,1,1,1
40.96875_-122.28125,40.96875,-122.28125,1,0,1,1,1
40.96875_-122.21875,40.96875,-122.21875,1,0,1,1,1
40.96875_-122.15625,40.96875,-122.15625,1,0,1,1,1
40.96875_-122.09375,40.96875,-122.09375,1,0,1,1,1
40.96875_-122.03125,40.96875,-122.03125,1,0,1,1,1
40.96875_-121.96875,40.96875,-121.96875,1,0,1,1,1
40.96875_-121.90625,40.96875,-121.90625,1,0,1,1,1
40.96875_-121.84375,40.96875,-121.84375,1,0,1,1,1
40.96875_-121.78125,40.96875,-121.78125,1,0,1,1,1
40.96875_-121.71875,40.96875,-121.71875,1,0,1,1,1
40.96875_-121.65625,40.96875,-121.65625,1,0,1,1,1
40.96875_-121.59375,40.96875,-121.59375,1,0,1,1,1
40.96875_-121.53125,40.96875,-121.53125,1,0,1,1,1
40.96875_-121.46875,40.96875,-121.46875,1,0,1,1,1
40.96875_-121.40625,40.96875,-121.40625,1,0,1,1,1
40.96875_-121.34375,40.96875,-121.34375,1,0,1,1,1
40.96875_-121.28125,40.96875,-121.28125,1,0,1,1,1
40.96875_-121.21875,40.96875,-121.21875,1,0,1,1,1
40.96875_-121.15625,40.96875,-121.15625,1,0,1,1,1
40.96875_-121.09375,40.96875,-121.09375,1,0,1,1,1
40.96875_-121.03125,40.96875,-121.03125,1,0,1,1,1
40.96875_-120.96875,40.96875,-120.96875,1,0,1,1,1
40.96875_-120.90625,40.96875,-120.90625,1,0,1,1,1
40.96875_-120.84375,40.96875,-120.84375,1,0,1,1,1
40.96875_-120.78125,40.96875,-120.78125,1,0,1,1,1
40.96875_-120.71875,40.96875,-120.71875,1,0,0,0,1
40.96875_-120.65625,40.96875,-120.65625,1,0,1,1,1
40.96875_-120.59375,40.96875,-120.59375,1,0,0,0,1
41.03125_-123.03125,41.03125,-123.03125,0,0,0,0,1
41.03125_-122.96875,41.03125,-122.96875,0,0,0,0,1
41.03125_-122.90625,41.03125,-122.90625,0,0,0,0,1
41.03125_-122.84375,41.03125,-122.84375,0,0,1,1,1
41.03125_-122.78125,41.03125,-122.78125,0,0,1,1,1
41.03125_-122.71875,41.03125,-122.71875,0,0,1,1,1
41.03125_-122.65625,41.03125,-122.65625,0,0,1,1,1
41.03125_-122.59375,41.03125,-122.59375,0,0,1,1,1
41.03125_-122.53125,41.03125,-122.53125,1,0,1,1,1
41.03125_-122.46875,41.03125,-122.46875,1,0,1,1,1
41.03125_-122.40625,41.03125,-122.40625,1,0,1,1,1
41.03125_-122.34375,41.03125,-122.34375,1,0,1,1,1
41.03125_-122.28125,41.03125,-122.28125,1,0,1,1,1
41.03125_-122.21875,41.03125,-122.21875,1,0,1,1,1
41.03125_-122.15625,41.03125,-122.15625,1,0,1,1,1
41.03125_-122.09375,41.03125,-122.09375,1,0,1,1,1
41.03125_-122.03125,41.03125,-122.03125,1,0,1,1,1
41.03125_-121.96875,41.03125,-121.96875,1,0,1,1,1
41.03125_-121.90625,41.03125,-121.90625,1,0,1,1,1
41.03125_-121.84375,41.03125,-121.84375,1,0,1,1,1
41.03125_-121.78125,41.03125,-121.78125,1,0,1,1,1
41.03125_-121.71875,41.03125,-121.71875,1,0,1,1,1
41.03125_-121.65625,41.03125,-121.65625,1,0,1,1,1
41.03125_-121.59375,41.03125,-121.59375,1,0,1,1,1
41.03125_-121.53125,41.03125,-121.53125,1,0,1,1,1
41.03125_-121.46875,41.03125,-121.46875,1,0,1,1,1
41.03125_-121.40625,41.03125,-121.40625,1,0,1,1,1
41.03125_-121.34375,41.03125,-121.34375,1,0,1,1,1
41.03125_-121.28125,41.03125,-121.28125,1,0,1,1,1
41.03125_-121.21875,41.03125,-121.21875,1,0,1,1,1
41.03125_-121.15625,41.03125,-121.15625,1,0,1,1,1
41.03125_-121.09375,41.03125,-121.09375,1,0,1,1,1
41.03125_-121.03125,41.03125,-121.03125,1,0,1,1,1
41.03125_-120.96875,41.03125,-120.96875,1,0,1,1,1
41.03125_-120.90625,41.03125,-120.90625,1,0,1,1,1
41.03125_-120.84375,41.03125,-120.84375,1,0,1,1,1
41.03125_-120.78125,41.03125,-120.78125,1,0,1,1,1
41.03125_-120.71875,41.03125,-120.71875,1,0,1,1,1
41.03125_-120.65625,41.03125,-120.65625,1,0,1,1,1
41.03125_-120.59375,41.03125,-120.59375,1,0,1,1,1
41.03125_-120.40625,41.03125,-120.40625,1,0,0,0,1
41.03125_-120.34375,41.03125,-120.34375,1,0,1,1,1
41.03125_-120.28125,41.03125,-120.28125,1,0,0,0,1
41.03125_-120.21875,41.03125,-120.21875,1,0,1,1,1
41.09375_-122.96875,41.09375,-122.96875,0,0,1,1,1
41.09375_-122.90625,41.09375,-122.90625,0,0,1,1,1
41.09375_-122.84375,41.09375,-122.84375,0,0,1,1,1
41.09375_-122.78125,41.09375,-122.78125,0,0,1,1,1
41.09375_-122.71875,41.09375,-122.71875,0,0,1,1,1
41.09375_-122.65625,41.09375,-122.65625,0,0,1,1,1
41.09375_-122.59375,41.09375,-122.59375,0,0,1,1,1
41.09375_-122.53125,41.09375,-122.53125,1,0,1,1,1
41.09375_-122.46875,41.09375,-122.46875,1,0,1,1,1
41.09375_-122.40625,41.09375,-122.40625,1,0,1,1,1
41.09375_-122.34375,41.09375,-122.34375,1,0,1,1,1
41.09375_-122.28125,41.09375,-122.28125,1,0,1,1,1
41.09375_-122.21875,41.09375,-122.21875,1,0,1,1,1
41.09375_-122.15625,41.09375,-122.15625,1,0,1,1,1
41.09375_-122.09375,41.09375,-122.09375,1,0,1,1,1
41.09375_-122.03125,41.09375,-122.03125,1,0,1,1,1
41.09375_-121.96875,41.09375,-121.96875,1,0,1,1,1
41.09375_-121.90625,41.09375,-121.90625,1,0,1,1,1
41.09375_-121.84375,41.09375,-121.84375,1,0,1,1,1
41.09375_-121.78125,41.09375,-121.78125,1,0,1,1,1
41.09375_-121.71875,41.09375,-121.71875,1,0,1,1,1
41.09375_-121.65625,41.09375,-121.65625,1,0,1,1,1
41.09375_-121.59375,41.09375,-121.59375,1,0,1,1,1
41.09375_-121.53125,41.09375,-121.53125,1,0,1,1,1
41.09375_-121.46875,41.09375,-121.46875,1,0,1,1,1
41.09375_-121.40625,41.09375,-121.40625,1,0,1,1,1
41.09375_-121.34375,41.09375,-121.34375,1,0,1,1,1
41.09375_-121.28125,41.09375,-121.28125,1,0,1,1,1
41.09375_-121.21875,41.09375,-121.21875,1,0,1,1,1
41.09375_-121.15625,41.09375,-121.15625,1,0,1,1,1
41.09375_-121.09375,41.09375,-121.09375,1,0,1,1,1
41.09375_-121.03125,41.09375,-121.03125,1,0,1,1,1
41.09375_-120.96875,41.09375,-120.96875,1,0,1,1,1
41.09375_-120.90625,41.09375,-120.90625,1,0,1,1,1
41.09375_-120.84375,41.09375,-120.84375,1,0,1,1,1
41.09375_-120.78125,41.09375,-120.78125,1,0,1,1,1
41.09375_-120.71875,41.09375,-120.71875,1,0,1,1,1
41.09375_-120.65625,41.09375,-120.65625,1,0,1,1,1
41.09375_-120.59375,41.09375,-120.59375,1,0,1,1,1
41.09375_-120.53125,41.09375,-120.53125,1,0,1,1,1
41.09375_-120.46875,41.09375,-120.46875,1,0,1,1,1
41.09375_-120.40625,41.09375,-120.40625,1,0,1,1,1
41.09375_-120.34375,41.09375,-120.34375,1,0,1,1,1
41.09375_-120.28125,41.09375,-120.28125,1,0,1,1,1
41.09375_-120.21875,41.09375,-120.21875,1,0,1,1,1
41.09375_-120.15625,41.09375,-120.15625,1,0,0,0,1
41.15625_-122.96875,41.15625,-122.96875,0,0,0,0,1
41.15625_-122.90625,41.15625,-122.90625,0,0,1,1,1
41.15625_-122.84375,41.15625,-122.84375,0,0,1,1,1
41.15625_-122.78125,41.15625,-122.78125,0,0,1,1,1
41.15625_-122.71875,41.15625,-122.71875,0,0,1,1,1
41.15625_-122.65625,41.15625,-122.65625,0,0,1,1,1
41.15625_-122.59375,41.15625,-122.59375,0,0,1,1,1
41.15625_-122.53125,41.15625,-122.53125,0,0,1,1,1
41.15625_-122.46875,41.15625,-122.46875,1,0,1,1,1
41.15625_-122.40625,41.15625,-122.40625,1,0,1,1,1
41.15625_-122.34375,41.15625,-122.34375,1,0,1,1,1
41.15625_-122.28125,41.15625,-122.28125,1,0,1,1,1
41.15625_-122.21875,41.15625,-122.21875,1,0,1,1,1
41.15625_-122.15625,41.15625,-122.15625,1,0,1,1,1
41.15625_-122.09375,41.15625,-122.09375,1,0,1,1,1
41.15625_-122.03125,41.15625,-122.03125,1,0,1,1,1
41.15625_-121.96875,41.15625,-121.96875,1,0,1,1,1
41.15625_-121.90625,41.15625,-121.90625,1,0,1,1,1
41.15625_-121.84375,41.15625,-121.84375,1,0,1,1,1
41.15625_-121.78125,41.15625,-121.78125,1,0,1,1,1
41.15625_-121.71875,41.15625,-121.71875,1,0,1,1,1
41.15625_-121.65625,41.15625,-121.65625,1,0,1,1,1
41.15625_-121.59375,41.15625,-121.59375,1,0,1,1,1
41.15625_-121.53125,41.15625,-121.53125,1,0,1,1,1
41.15625_-121.46875,41.15625,-121.46875,1,0,1,1,1
41.15625_-121.40625,41.15625,-121.40625,1,0,1,1,1
41.15625_-121.34375,41.15625,-121.34375,1,0,1,1,1
41.15625_-121.28125,41.15625,-121.28125,1,0,1,1,1
41.15625_-121.21875,41.15625,-121.21875,1,0,1,1,1
41.15625_-121.15625,41.15625,-121.15625,1,0,1,1,1
41.15625_-121.09375,41.15625,-121.09375,1,0,1,1,1
41.15625_-121.03125,41.15625,-121.03125,1,0,1,1,1
41.15625_-120.96875,41.15625,-120.96875,1,0,1,1,1
41.15625_-120.90625,41.15625,-120.90625,1,0,1,1,1
41.15625_-120.84375,41.15625,-120.84375,1,0,1,1,1
41.15625_-120.78125,41.15625,-120.78125,1,0,1,1,1
41.15625_-120.71875,41.15625,-120.71875,1,0,1,1,1
41.15625_-120.65625,41.15625,-120.65625,1,0,1,1,1
41.15625_-120.59375,41.15625,-120.59375,1,0,1,1,1
41.15625_-120.53125,41.15625,-120.53125,1,0,1,1,1
41.15625_-120.46875,41.15625,-120.46875,1,0,1,1,1
41.15625_-120.40625,41.15625,-120.40625,1,0,1,1,1
41.15625_-120.34375,41.15625,-120.34375,1,0,1,1,1
41.15625_-120.28125,41.15625,-120.28125,1,0,1,1,1
41.15625_-120.21875,41.15625,-120.21875,1,0,1,1,1
41.15625_-120.15625,41.15625,-120.15625,1,0,1,1,1
41.21875_-122.90625,41.21875,-122.90625,0,0,0,0,1
41.21875_-122.84375,41.21875,-122.84375,0,0,0,0,1
41.21875_-122.78125,41.21875,-122.78125,0,0,1,1,1
41.21875_-122.71875,41.21875,-122.71875,0,0,1,1,1
41.21875_-122.65625,41.21875,-122.65625,0,0,1,1,1
41.21875_-122.59375,41.21875,-122.59375,0,0,1,1,1
41.21875_-122.53125,41.21875,-122.53125,1,0,1,1,1
41.21875_-122.46875,41.21875,-122.46875,1,0,1,1,1
41.21875_-122.40625,41.21875,-122.40625,1,0,1,1,1
41.21875_-122.34375,41.21875,-122.34375,1,0,1,1,1
41.21875_-122.28125,41.21875,-122.28125,1,0,1,1,1
41.21875_-122.21875,41.21875,-122.21875,1,0,1,1,1
41.21875_-122.15625,41.21875,-122.15625,1,0,1,1,1
41.21875_-122.09375,41.21875,-122.09375,1,0,1,1,1
41.21875_-122.03125,41.21875,-122.03125,1,0,1,1,1
41.21875_-121.96875,41.21875,-121.96875,1,0,1,1,1
41.21875_-121.90625,41.21875,-121.90625,1,0,1,1,1
41.21875_-121.84375,41.21875,-121.84375,1,0,1,1,1
41.21875_-121.78125,41.21875,-121.78125,1,0,1,1,1
41.21875_-121.71875,41.21875,-121.71875,1,0,1,1,1
41.21875_-121.65625,41.21875,-121.65625,1,0,1,1,1
41.21875_-121.59375,41.21875,-121.59375,1,0,1,1,1
41.21875_-121.53125,41.21875,-121.53125,1,0,1,1,1
41.21875_-121.46875,41.21875,-121.46875,1,0,1,1,1
41.21875_-121.40625,41.21875,-121.40625,1,0,1,1,1
41.21875_-121.34375,41.21875,-121.34375,1,0,1,1,1
41.21875_-121.28125,41.21875,-121.28125,1,0,1,1,1
41.21875_-121.21875,41.21875,-121.21875,1,0,1,1,1
41.21875_-121.15625,41.21875,-121.15625,1,0,1,1,1
41.21875_-121.09375,41.21875,-121.09375,1,0,1,1,1
41.21875_-121.03125,41.21875,-121.03125,1,0,1,1,1
41.21875_-120.96875,41.21875,-120.96875,1,0,1,1,1
41.21875_-120.90625,41.21875,-120.90625,1,0,1,1,1
41.21875_-120.84375,41.21875,-120.84375,1,0,1,1,1
41.21875_-120.78125,41.21875,-120.78125,1,0,1,1,1
41.21875_-120.71875,41.21875,-120.71875,1,0,1,1,1
41.21875_-120.65625,41.21875,-120.65625,1,0,1,1,1
41.21875_-120.59375,41.21875,-120.59375,1,0,1,1,1
41.21875_-120.53125,41.21875,-120.53125,1,0,1,1,1
41.21875_-120.46875,41.21875,-120.46875,1,0,1,1,1
41.21875_-120.40625,41.21875,-120.40625,1,0,1,1,1
41.21875_-120.34375,41.21875,-120.34375,1,0,1,1,1
41.21875_-120.28125,41.21875,-120.28125,1,0,1,1,1
41.21875_-120.21875,41.21875,-120.21875,1,0,1,1,1
41.21875_-120.15625,41.21875,-120.15625,1,0,1,1,1
41.28125_-122.71875,41.28125,-122.71875,0,0,0,0,1
41.28125_-122.65625,41.28125,-122.65625,0,0,1,1,1
41.28125_-122.59375,41.28125,-122.59375,0,0,1,1,1
41.28125_-122.53125,41.28125,-122.53125,1,0,1,1,1
41.28125_-122.46875,41.28125,-122.46875,1,0,1,1,1
41.28125_-122.40625,41.28125,-122.40625,1,0,1,1,1
41.28125_-122.34375,41.28125,-122.34375,1,0,1,1,1
41.28125_-122.28125,41.28125,-122.28125,1,0,1,1,1
41.28125_-122.21875,41.28125,-122.21875,1,0,1,1,1
41.28125_-122.15625,41.28125,-122.15625,1,0,1,1,1
41.28125_-122.09375,41.28125,-122.09375,1,0,1,1,1
41.28125_-122.03125,41.28125,-122.03125,1,0,1,1,1
41.28125_-121.96875,41.28125,-121.96875,1,0,1,1,1
41.28125_-121.90625,41.28125,-121.90625,1,0,1,1,1
41.28125_-121.84375,41.28125,-121.84375,1,0,1,1,1
41.28125_-121.78125,41.28125,-121.78125,1,0,1,1,1
41.28125_-121.71875,41.28125,-121.71875,1,0,1,1,1
41.28125_-121.65625,41.28125,-121.65625,1,0,1,1,1
41.28125_-121.59375,41.28125,-121.59375,1,0,1,1,1
41.28125_-121.53125,41.28125,-121.53125,1,0,1,1,1
41.28125_-121.46875,41.28125,-121.46875,1,0,1,1,1
41.28125_-121.40625,41.28125,-121.40625,1,0,1,1,1
41.28125_-121.34375,41.28125,-121.34375,1,0,1,1,1
41.28125_-121.28125,41.28125,-121.28125,1,0,1,1,1
41.28125_-121.21875,41.28125,-121.21875,1,0,1,1,1
41.28125_-121.15625,41.28125,-121.15625,1,0,1,1,1
41.28125_-121.09375,41.28125,-121.09375,1,0,1,1,1
41.28125_-121.03125,41.28125,-121.03125,1,0,1,1,1
41.28125_-120.96875,41.28125,-120.96875,1,0,1,1,1
41.28125_-120.90625,41.28125,-120.90625,1,0,1,1,1
41.28125_-120.84375,41.28125,-120.84375,1,0,1,1,1
41.28125_-120.78125,41.28125,-120.78125,1,0,1,1,1
41.28125_-120.71875,41.28125,-120.71875,1,0,1,1,1
41.28125_-120.65625,41.28125,-120.65625,1,0,1,1,1
41.28125_-120.59375,41.28125,-120.59375,1,0,1,1,1
41.28125_-120.53125,41.28125,-120.53125,1,0,1,1,1
41.28125_-120.46875,41.28125,-120.46875,1,0,1,1,1
41.28125_-120.40625,41.28125,-120.40625,1,0,1,1,1
41.28125_-120.34375,41.28125,-120.34375,1,0,1,1,1
41.28125_-120.28125,41.28125,-120.28125,1,0,1,1,1
41.28125_-120.21875,41.28125,-120.21875,1,0,1,1,1
41.28125_-120.15625,41.28125,-120.15625,1,0,0,0,1
41.34375_-122.65625,41.34375,-122.65625,0,0,0,0,1
41.34375_-122.59375,41.34375,-122.59375,0,0,0,0,1
41.34375_-122.53125,41.34375,-122.53125,0,0,0,0,1
41.34375_-122.46875,41.34375,-122.46875,1,0,0,0,1
41.34375_-122.40625,41.34375,-122.40625,1,0,1,1,1
41.34375_-122.34375,41.34375,-122.34375,1,0,1,1,1
41.34375_-122.28125,41.34375,-122.28125,1,0,1,1,1
41.34375_-122.21875,41.34375,-122.21875,1,0,1,1,1
41.34375_-122.15625,41.34375,-122.15625,1,0,1,1,1
41.34375_-122.09375,41.34375,-122.09375,1,0,1,1,1
41.34375_-122.03125,41.34375,-122.03125,1,0,1,1,1
41.34375_-121.96875,41.34375,-121.96875,1,0,1,1,1
41.34375_-121.90625,41.34375,-121.90625,1,0,1,1,1
41.34375_-121.84375,41.34375,-121.84375,1,0,1,1,1
41.34375_-121.78125,41.34375,-121.78125,1,0,1,1,1
41.34375_-121.71875,41.34375,-121.71875,1,0,1,1,1
41.34375_-121.65625,41.34375,-121.65625,1,0,1,1,1
41.34375_-121.59375,41.34375,-121.59375,1,0,1,1,1
41.34375_-121.53125,41.34375,-121.53125,1,0,1,1,1
41.34375_-121.46875,41.34375,-121.46875,1,0,1,1,1
41.34375_-121.40625,41.34375,-121.40625,1,0,1,1,1
41.34375_-121.34375,41.34375,-121.34375,1,0,1,1,1
41.34375_-121.28125,41.34375,-121.28125,1,0,1,1,1
41.34375_-121.21875,41.34375,-121.21875,1,0,1,1,1
41.34375_-121.15625,41.34375,-121.15625,1,0,1,1,1
41.34375_-121.09375,41.34375,-121.09375,1,0,1,1,1
41.34375_-121.03125,41.34375,-121.03125,1,0,1,1,1
41.34375_-120.96875,41.34375,-120.96875,1,0,1,1,1
41.34375_-120.90625,41.34375,-120.90625,1,0,1,1,1
41.34375_-120.84375,41.34375,-120.84375,1,0,1,1,1
41.34375_-120.78125,41.34375,-120.78125,1,0,1,1,1
41.34375_-120.71875,41.34375,-120.71875,1,0,1,1,1
41.34375_-120.65625,41.34375,-120.65625,1,0,1,1,1
41.34375_-120.59375,41.34375,-120.59375,1,0,1,1,1
41.34375_-120.53125,41.34375,-120.53125,1,0,1,1,1
41.34375_-120.46875,41.34375,-120.46875,1,0,1,1,1
41.34375_-120.40625,41.34375,-120.40625,1,0,1,1,1
41.34375_-120.34375,41.34375,-120.34375,1,0,1,1,1
41.34375_-120.28125,41.34375,-120.28125,1,0,1,1,1
41.34375_-120.21875,41.34375,-120.21875,1,0,1,1,1
41.40625_-122.40625,41.40625,-122.40625,1,0,0,0,1
41.40625_-122.34375,41.40625,-122.34375,1,0,0,0,1
41.40625_-122.28125,41.40625,-122.28125,1,0,0,0,1
41.40625_-122.21875,41.40625,-122.21875,1,0,1,1,1
41.40625_-122.15625,41.40625,-122.15625,1,0,1,1,1
41.40625_-122.09375,41.40625,-122.09375,1,0,1,1,1
41.40625_-122.03125,41.40625,-122.03125,1,0,1,1,1
41.40625_-121.96875,41.40625,-121.96875,1,0,1,1,1
41.40625_-121.90625,41.40625,-121.90625,1,0,1,1,1
41.40625_-121.84375,41.40625,-121.84375,1,0,1,1,1
41.40625_-121.78125,41.40625,-121.78125,1,0,1,1,1
41.40625_-121.71875,41.40625,-121.71875,1,0,1,1,1
41.40625_-121.65625,41.40625,-121.65625,1,0,1,1,1
41.40625_-121.59375,41.40625,-121.59375,1,0,1,1,1
41.40625_-121.53125,41.40625,-121.53125,1,0,1,1,1
41.40625_-121.46875,41.40625,-121.46875,1,0,1,1,1
41.40625_-121.40625,41.40625,-121.40625,1,0,1,1,1
41.40625_-121.34375,41.40625,-121.34375,1,0,1,1,1
41.40625_-121.28125,41.40625,-121.28125,1,0,1,1,1
41.40625_-121.21875,41.40625,-121.21875,1,0,1,1,1
41.40625_-121.15625,41.40625,-121.15625,1,0,1,1,1
41.40625_-121.09375,41.40625,-121.09375,1,0,1,1,1
41.40625_-121.03125,41.40625,-121.03125,1,0,1,1,1
41.40625_-120.96875,41.40625,-120.96875,1,0,1,1,1
41.40625_-120.90625,41.40625,-120.90625,1,0,1,1,1
41.40625_-120.84375,41.40625,-120.84375,1,0,1,1,1
41.40625_-120.78125,41.40625,-120.78125,1,0,1,1,1
41.40625_-120.71875,41.40625,-120.71875,1,0,1,1,1
41.40625_-120.65625,41.40625,-120.65625,1,0,1,1,1
41.40625_-120.59375,41.40625,-120.59375,1,0,1,1,1
41.40625_-120.53125,41.40625,-120.53125,1,0,1,1,1
41.40625_-120.46875,41.40625,-120.46875,1,0,1,1,1
41.40625_-120.40625,41.40625,-120.40625,1,0,1,1,1
41.40625_-120.34375,41.40625,-120.34375,1,0,1,1,1
41.40625_-120.28125,41.40625,-120.28125,1,0,1,1,1
41.40625_-120.21875,41.40625,-120.21875,1,0,0,0,1
41.46875_-122.15625,41.46875,-122.15625,1,0,1,1,0
41.46875_-122.09375,41.46875,-122.09375,1,0,1,1,1
41.46875_-122.03125,41.46875,-122.03125,1,0,0,0,1
41.46875_-121.96875,41.46875,-121.96875,1,0,0,0,1
41.46875_-121.90625,41.46875,-121.90625,1,0,1,1,1
41.46875_-121.84375,41.46875,-121.84375,1,0,1,1,1
41.46875_-121.78125,41.46875,-121.78125,1,0,1,1,1
41.46875_-121.71875,41.46875,-121.71875,1,0,1,1,1
41.46875_-121.65625,41.46875,-121.65625,1,0,1,1,1
41.46875_-121.59375,41.46875,-121.59375,1,0,1,1,1
41.46875_-121.53125,41.46875,-121.53125,1,0,1,1,1
41.46875_-121.46875,41.46875,-121.46875,1,0,1,1,1
41.46875_-121.40625,41.46875,-121.40625,0,0,0,0,1
41.46875_-121.34375,41.46875,-121.34375,1,0,1,1,1
41.46875_-121.28125,41.46875,-121.28125,0,0,0,0,1
41.46875_-121.21875,41.46875,-121.21875,1,0,1,1,1
41.46875_-121.15625,41.46875,-121.15625,1,0,0,0,1
41.46875_-121.09375,41.46875,-121.09375,1,0,1,1,1
41.46875_-121.03125,41.46875,-121.03125,1,0,1,1,1
41.46875_-120.96875,41.46875,-120.96875,1,0,1,1,1
41.46875_-120.90625,41.46875,-120.90625,1,0,1,1,1
41.46875_-120.84375,41.46875,-120.84375,1,0,1,1,1
41.46875_-120.78125,41.46875,-120.78125,1,0,1,1,1
41.46875_-120.71875,41.46875,-120.71875,1,0,1,1,1
41.46875_-120.65625,41.46875,-120.65625,1,0,1,1,1
41.46875_-120.59375,41.46875,-120.59375,1,0,1,1,1
41.46875_-120.53125,41.46875,-120.53125,1,0,1,1,1
41.46875_-120.46875,41.46875,-120.46875,1,0,1,1,1
41.46875_-120.40625,41.46875,-120.40625,1,0,1,1,1
41.46875_-120.34375,41.46875,-120.34375,1,0,1,1,1
41.46875_-120.28125,41.46875,-120.28125,1,0,1,1,1
41.46875_-120.21875,41.46875,-120.21875,1,0,0,0,1
41.53125_-122.15625,41.53125,-122.15625,1,0,0,0,0
41.53125_-122.09375,41.53125,-122.09375,1,0,0,0,0
41.53125_-121.90625,41.53125,-121.90625,1,0,0,0,1
41.53125_-121.84375,41.53125,-121.84375,1,0,0,0,1
41.53125_-121.78125,41.53125,-121.78125,1,0,1,1,1
41.53125_-121.71875,41.53125,-121.71875,1,0,1,1,1
41.53125_-121.65625,41.53125,-121.65625,1,0,1,1,1
41.53125_-121.59375,41.53125,-121.59375,1,0,1,1,1
41.53125_-121.53125,41.53125,-121.53125,1,0,1,1,1
41.53125_-121.46875,41.53125,-121.46875,1,0,1,1,1
41.53125_-121.40625,41.53125,-121.40625,0,0,0,0,1
41.53125_-121.34375,41.53125,-121.34375,0,0,0,0,1
41.53125_-121.28125,41.53125,-121.28125,0,0,0,0,1
41.53125_-121.21875,41.53125,-121.21875,0,0,0,0,1
41.53125_-121.15625,41.53125,-121.15625,0,0,0,0,1
41.53125_-121.09375,41.53125,-121.09375,1,0,0,0,1
41.53125_-121.03125,41.53125,-121.03125,1,0,1,1,1
41.53125_-120.96875,41.53125,-120.96875,1,0,1,1,1
41.53125_-120.90625,41.53125,-120.90625,1,0,1,1,1
41.53125_-120.84375,41.53125,-120.84375,1,0,1,1,1
41.53125_-120.78125,41.53125,-120.78125,1,0,1,1,1
41.53125_-120.71875,41.53125,-120.71875,1,0,1,1,1
41.53125_-120.65625,41.53125,-120.65625,1,0,1,1,1
41.53125_-120.59375,41.53125,-120.59375,1,0,1,1,1
41.53125_-120.53125,41.53125,-120.53125,1,0,1,1,1
41.53125_-120.46875,41.53125,-120.46875,1,0,1,1,1
41.53125_-120.40625,41.53125,-120.40625,1,0,1,1,1
41.53125_-120.34375,41.53125,-120.34375,1,0,1,1,1
41.53125_-120.28125,41.53125,-120.28125,1,0,0,0,1
41.59375_-121.71875,41.59375,-121.71875,1,0,0,0,1
41.59375_-121.65625,41.59375,-121.65625,1,0,0,0,1
41.59375_-121.59375,41.59375,-121.59375,1,0,1,1,1
41.59375_-121.53125,41.59375,-121.53125,1,0,1,1,1
41.59375_-121.46875,41.59375,-121.46875,0,0,0,0,1
41.59375_-121.40625,41.59375,-121.40625,0,0,0,0,1
41.59375_-121.34375,41.59375,-121.34375,0,0,0,0,1
41.59375_-121.28125,41.59375,-121.28125,0,0,0,0,1
41.59375_-121.03125,41.59375,-121.03125,1,0,0,0,1
41.59375_-120.96875,41.59375,-120.96875,1,0,1,1,1
41.59375_-120.90625,41.59375,-120.90625,0,0,1,1,1
41.59375_-120.84375,41.59375,-120.84375,1,0,0,0,1
41.59375_-120.78125,41.59375,-120.78125,1,0,1,1,1
41.59375_-120.71875,41.59375,-120.71875,1,0,1,1,1
41.59375_-120.65625,41.59375,-120.65625,1,0,1,1,1
41.59375_-120.59375,41.59375,-120.59375,1,0,1,1,1
41.59375_-120.53125,41.59375,-120.53125,1,0,1,1,1
41.59375_-120.46875,41.59375,-120.46875,1,0,1,1,1
41.59375_-120.40625,41.59375,-120.40625,1,0,1,1,1
41.59375_-120.34375,41.59375,-120.34375,1,0,1,1,1
41.59375_-120.28125,41.59375,-120.28125,1,0,1,1,1
41.65625_-121.28125,41.65625,-121.28125,0,0,0,0,1
41.65625_-120.84375,41.65625,-120.84375,1,0,0,0,1
41.65625_-120.78125,41.65625,-120.78125,1,0,1,1,1
41.65625_-120.71875,41.65625,-120.71875,1,0,1,1,1
